EmployeeID,Name,Department,JobRole,WorkHours,Leaves,Stress,Health,Productivity,Timestamp,JobSatisfaction,BurnoutFeeling,Feedback
EMP01017,Employee_1017,Operations,Intern,71,3,1,10,6,2024-11-01 00:00:00,2,Often,Satisfied with current role
EMP01018,Employee_1018,Marketing,Developer,49,3,10,7,4,2024-08-03 00:00:00,4,Often,Workload is manageable
EMP01019,Employee_1019,Operations,Intern,74,8,8,10,5,2024-11-19 00:00:00,8,Often,Workload is manageable
EMP01020,Employee_1020,HR,Analyst,57,7,4,9,8,2024-07-30 00:00:00,7,No,Career growth opportunities needed
EMP01021,Employee_1021,Other,Executive,60,3,5,8,4,2024-08-14 00:00:00,5,Sometimes,Good work-life balance
EMP01022,Employee_1022,Marketing,Intern,37,0,3,4,6,2024-12-10 00:00:00,8,No,Workload is manageable
EMP01023,Employee_1023,Other,Manager,67,2,1,4,3,2024-08-07 00:00:00,6,Often,Need better management support
EMP01024,Employee_1024,IT,Intern,56,5,4,8,10,2024-10-03 00:00:00,8,No,Career growth opportunities needed
EMP01025,Employee_1025,Operations,Manager,30,4,3,8,9,2024-07-23 00:00:00,5,No,Need better management support
EMP01026,Employee_1026,HR,Intern,68,3,9,6,10,2024-11-09 00:00:00,5,Often,Satisfied with current role
EMP01027,Employee_1027,HR,Intern,36,3,2,8,8,2024-06-20 00:00:00,6,No,Satisfied with current role
EMP01028,Employee_1028,Marketing,Intern,41,6,1,6,9,2024-05-18 00:00:00,7,No,Need better management support
EMP01029,Employee_1029,Operations,Executive,43,12,2,5,7,2024-11-10 00:00:00,7,No,Need better management support
EMP01030,Employee_1030,HR,Executive,48,1,8,10,3,2024-03-19 00:00:00,4,Often,Good work-life balance
EMP01031,Employee_1031,IT,Intern,33,9,7,8,9,2024-05-29 00:00:00,5,Sometimes,Workload is manageable
EMP01032,Employee_1032,HR,Manager,63,3,7,5,10,2024-10-19 00:00:00,4,Sometimes,Good work-life balance
EMP01033,Employee_1033,Finance,Executive,56,1,7,8,3,2024-10-06 00:00:00,6,Sometimes,Need better management support
EMP01034,Employee_1034,IT,Analyst,69,2,7,10,10,2024-02-23 00:00:00,6,Often,Career growth opportunities needed
EMP01035,Employee_1035,Marketing,Executive,72,5,1,4,10,2024-10-31 00:00:00,8,Often,Need better management support
EMP01036,Employee_1036,HR,Developer,65,6,7,6,9,2024-11-08 00:00:00,6,Sometimes,Workload is manageable
EMP01037,Employee_1037,HR,Executive,62,0,2,4,8,2024-02-05 00:00:00,2,No,Career growth opportunities needed
EMP01038,Employee_1038,IT,Developer,40,3,9,4,9,2024-06-10 00:00:00,4,Often,Workload is manageable
EMP01039,Employee_1039,Finance,Executive,61,7,2,4,4,2024-10-12 00:00:00,1,No,Career growth opportunities needed
EMP01040,Employee_1040,Marketing,Executive,54,1,6,6,8,2024-06-06 00:00:00,1,Sometimes,Good work-life balance
EMP01041,Employee_1041,Marketing,Intern,55,9,2,6,9,2024-09-08 00:00:00,5,No,Career growth opportunities needed
EMP01042,Employee_1042,Marketing,Intern,40,10,6,6,10,2024-06-24 00:00:00,6,Sometimes,Career growth opportunities needed
EMP01043,Employee_1043,HR,Analyst,55,3,9,10,9,2024-03-20 00:00:00,5,Often,Feeling stressed recently
EMP01044,Employee_1044,Marketing,Developer,35,7,6,4,3,2024-07-10 00:00:00,5,Sometimes,Satisfied with current role
EMP01045,Employee_1045,Operations,Executive,49,5,4,9,6,2024-04-25 00:00:00,4,No,Good work-life balance
EMP01046,Employee_1046,Operations,Team Lead,37,3,7,4,6,2024-07-17 00:00:00,5,Sometimes,Feeling stressed recently
EMP01047,Employee_1047,Finance,Analyst,50,2,9,10,9,2024-05-02 00:00:00,1,Often,Career growth opportunities needed
EMP01048,Employee_1048,IT,Developer,42,1,6,7,9,2024-12-30 00:00:00,4,Sometimes,Satisfied with current role
EMP01049,Employee_1049,Finance,Team Lead,65,4,5,9,7,2024-05-22 00:00:00,2,Sometimes,Need better management support
EMP01050,Employee_1050,Finance,Team Lead,36,6,6,7,5,2024-02-29 00:00:00,6,Sometimes,Need better management support
EMP01051,Employee_1051,Finance,Intern,69,8,10,5,6,2024-12-23 00:00:00,3,Often,Feeling stressed recently
EMP01052,Employee_1052,IT,Manager,40,0,4,10,6,2024-06-23 00:00:00,10,No,Career growth opportunities needed
EMP01053,Employee_1053,Finance,Executive,54,7,1,8,4,2024-03-11 00:00:00,3,No,Workload is manageable
EMP01054,Employee_1054,Finance,Developer,64,7,2,6,5,2024-03-31 00:00:00,8,No,Satisfied with current role
EMP01055,Employee_1055,Operations,Team Lead,49,5,5,7,6,2024-09-25 00:00:00,9,Sometimes,Good work-life balance
EMP01056,Employee_1056,Finance,Manager,30,6,7,7,5,2024-09-08 00:00:00,2,Sometimes,Need better management support
EMP01057,Employee_1057,HR,Analyst,30,8,10,9,8,2024-09-08 00:00:00,9,Often,Feeling stressed recently
EMP01058,Employee_1058,Operations,Team Lead,54,6,3,8,6,2024-03-01 00:00:00,6,No,Feeling stressed recently
EMP01059,Employee_1059,IT,Developer,35,11,8,8,7,2024-12-19 00:00:00,2,Often,Good work-life balance
EMP01060,Employee_1060,IT,Intern,62,5,8,7,3,2024-08-03 00:00:00,1,Often,Career growth opportunities needed
EMP01061,Employee_1061,Other,Intern,65,1,6,8,5,2024-01-12 00:00:00,9,Sometimes,Feeling stressed recently
EMP01062,Employee_1062,Operations,Developer,36,12,10,7,6,2024-10-28 00:00:00,10,Often,Satisfied with current role
EMP01063,Employee_1063,Marketing,Team Lead,67,3,4,8,10,2024-04-17 00:00:00,7,Often,Good work-life balance
EMP01064,Employee_1064,Other,Intern,71,7,10,4,10,2024-02-25 00:00:00,3,Often,Satisfied with current role
EMP01065,Employee_1065,Marketing,Developer,58,4,2,6,6,2024-03-06 00:00:00,8,No,Feeling stressed recently
EMP01066,Employee_1066,Finance,Analyst,73,0,1,6,3,2024-03-11 00:00:00,10,Often,Career growth opportunities needed
EMP01067,Employee_1067,Finance,Intern,59,6,4,6,5,2024-10-22 00:00:00,5,No,Good work-life balance
EMP01068,Employee_1068,Other,Analyst,70,10,9,10,7,2024-04-15 00:00:00,2,Often,Workload is manageable
EMP01069,Employee_1069,Marketing,Manager,36,12,4,5,6,2024-09-23 00:00:00,4,No,Workload is manageable
EMP01070,Employee_1070,Marketing,Developer,35,4,1,8,8,2024-04-02 00:00:00,4,No,Workload is manageable
EMP01071,Employee_1071,IT,Team Lead,38,2,10,9,9,2024-12-22 00:00:00,7,Often,Good work-life balance
EMP01072,Employee_1072,IT,Intern,33,9,3,8,10,2024-08-21 00:00:00,5,No,Feeling stressed recently
EMP01073,Employee_1073,Marketing,Developer,71,0,6,5,8,2024-07-01 00:00:00,3,Often,Workload is manageable
EMP01074,Employee_1074,Other,Analyst,56,4,6,4,9,2024-10-30 00:00:00,6,Sometimes,Need better management support
EMP01075,Employee_1075,IT,Executive,35,11,5,7,3,2024-09-07 00:00:00,6,Sometimes,Workload is manageable
EMP01076,Employee_1076,HR,Executive,73,11,2,5,10,2024-01-26 00:00:00,5,Often,Good work-life balance
EMP01077,Employee_1077,IT,Manager,67,12,3,10,7,2024-12-17 00:00:00,1,Often,Satisfied with current role
EMP01078,Employee_1078,Marketing,Intern,67,9,1,6,4,2024-01-09 00:00:00,7,Often,Satisfied with current role
EMP01079,Employee_1079,Finance,Executive,52,5,1,6,5,2024-09-14 00:00:00,4,No,Workload is manageable
EMP01080,Employee_1080,Other,Executive,41,0,3,4,5,2024-07-06 00:00:00,1,No,Need better management support
EMP01081,Employee_1081,Marketing,Executive,49,5,5,5,9,2024-08-16 00:00:00,10,Sometimes,Career growth opportunities needed
EMP01082,Employee_1082,Marketing,Developer,36,0,7,8,5,2024-11-27 00:00:00,10,Sometimes,Good work-life balance
EMP01083,Employee_1083,Finance,Developer,32,6,4,7,10,2024-09-07 00:00:00,5,No,Satisfied with current role
EMP01084,Employee_1084,Other,Manager,60,5,1,7,8,2024-05-03 00:00:00,2,No,Good work-life balance
EMP01085,Employee_1085,Finance,Developer,40,4,4,5,4,2024-08-30 00:00:00,8,No,Satisfied with current role
EMP01086,Employee_1086,Finance,Team Lead,45,1,4,10,4,2024-07-31 00:00:00,8,No,Career growth opportunities needed
EMP01087,Employee_1087,Other,Team Lead,74,3,3,4,3,2024-09-13 00:00:00,1,Often,Need better management support
EMP01088,Employee_1088,HR,Developer,70,3,10,7,7,2024-05-14 00:00:00,9,Often,Feeling stressed recently
EMP01089,Employee_1089,HR,Executive,62,10,2,5,3,2024-12-22 00:00:00,5,No,Workload is manageable
EMP01090,Employee_1090,HR,Executive,37,7,3,8,5,2024-02-24 00:00:00,4,No,Need better management support
EMP01091,Employee_1091,Marketing,Analyst,36,9,9,4,6,2024-05-22 00:00:00,4,Often,Satisfied with current role
EMP01092,Employee_1092,IT,Executive,47,10,4,4,5,2024-12-14 00:00:00,4,No,Feeling stressed recently
EMP01093,Employee_1093,Other,Executive,36,2,8,5,5,2024-06-23 00:00:00,4,Often,Need better management support
EMP01094,Employee_1094,Other,Analyst,53,5,8,8,8,2024-11-13 00:00:00,10,Often,Workload is manageable
EMP01095,Employee_1095,Operations,Analyst,73,11,1,8,5,2024-08-27 00:00:00,10,Often,Satisfied with current role
EMP01096,Employee_1096,HR,Executive,41,6,4,9,7,2024-09-26 00:00:00,7,No,Feeling stressed recently
EMP01097,Employee_1097,IT,Team Lead,49,10,4,9,7,2024-10-31 00:00:00,3,No,Workload is manageable
EMP01098,Employee_1098,Finance,Intern,33,0,10,9,3,2024-10-18 00:00:00,6,Often,Good work-life balance
EMP01099,Employee_1099,IT,Team Lead,74,12,5,5,5,2024-05-19 00:00:00,6,Often,Career growth opportunities needed
EMP01100,Employee_1100,Finance,Team Lead,61,5,6,10,8,2024-11-29 00:00:00,10,Sometimes,Need better management support
EMP01101,Employee_1101,HR,Intern,32,1,10,10,5,2024-01-04 00:00:00,3,Often,Good work-life balance
EMP01102,Employee_1102,Finance,Intern,64,5,6,10,9,2024-09-04 00:00:00,2,Sometimes,Need better management support
EMP01103,Employee_1103,Finance,Manager,54,1,8,9,8,2024-09-08 00:00:00,3,Often,Feeling stressed recently
EMP01104,Employee_1104,Marketing,Manager,39,12,1,9,4,2024-07-26 00:00:00,5,No,Career growth opportunities needed
EMP01105,Employee_1105,Other,Intern,51,1,5,9,10,2024-03-31 00:00:00,1,Sometimes,Career growth opportunities needed
EMP01106,Employee_1106,Operations,Manager,35,9,3,9,7,2024-05-27 00:00:00,8,No,Workload is manageable
EMP01107,Employee_1107,Other,Team Lead,74,5,6,7,7,2024-08-06 00:00:00,10,Often,Satisfied with current role
EMP01108,Employee_1108,Operations,Team Lead,51,0,4,6,8,2024-12-07 00:00:00,2,No,Feeling stressed recently
EMP01109,Employee_1109,IT,Developer,70,4,7,6,3,2024-06-01 00:00:00,10,Often,Workload is manageable
EMP01110,Employee_1110,Operations,Executive,35,11,10,4,10,2024-11-15 00:00:00,2,Often,Career growth opportunities needed
EMP01111,Employee_1111,Marketing,Developer,48,11,2,7,9,2024-07-12 00:00:00,4,No,Feeling stressed recently
EMP01112,Employee_1112,Marketing,Manager,59,5,4,5,10,2024-02-12 00:00:00,5,No,Good work-life balance
EMP01113,Employee_1113,Operations,Analyst,39,10,2,4,3,2024-02-23 00:00:00,2,No,Career growth opportunities needed
EMP01114,Employee_1114,Finance,Intern,50,1,9,6,10,2024-04-21 00:00:00,6,Often,Workload is manageable
EMP01115,Employee_1115,Operations,Analyst,49,4,9,5,4,2024-08-23 00:00:00,10,Often,Need better management support
EMP01116,Employee_1116,Other,Team Lead,35,5,10,4,3,2024-12-19 00:00:00,3,Often,Satisfied with current role
EMP01117,Employee_1117,IT,Executive,64,6,2,5,8,2024-04-15 00:00:00,9,No,Satisfied with current role
EMP01118,Employee_1118,Operations,Manager,49,5,4,4,9,2024-07-12 00:00:00,3,No,Need better management support
EMP01119,Employee_1119,Operations,Intern,66,8,8,5,5,2024-01-10 00:00:00,10,Often,Feeling stressed recently
EMP01120,Employee_1120,Operations,Manager,59,4,7,10,8,2024-09-23 00:00:00,10,Sometimes,Need better management support
EMP01121,Employee_1121,HR,Intern,46,0,9,6,7,2024-01-23 00:00:00,8,Often,Career growth opportunities needed
EMP01122,Employee_1122,Other,Intern,73,6,5,6,9,2024-01-08 00:00:00,3,Often,Workload is manageable
EMP01123,Employee_1123,HR,Developer,51,6,7,10,7,2024-09-10 00:00:00,3,Sometimes,Workload is manageable
EMP01124,Employee_1124,Other,Analyst,75,0,10,4,3,2024-05-17 00:00:00,1,Often,Workload is manageable
EMP01125,Employee_1125,HR,Executive,51,2,6,9,3,2024-10-28 00:00:00,4,Sometimes,Good work-life balance
EMP01126,Employee_1126,HR,Intern,51,8,3,4,10,2024-05-29 00:00:00,6,No,Workload is manageable
EMP01127,Employee_1127,HR,Team Lead,39,7,8,5,5,2024-04-22 00:00:00,4,Often,Good work-life balance
EMP01128,Employee_1128,Operations,Intern,38,12,3,6,7,2024-12-17 00:00:00,4,No,Need better management support
EMP01129,Employee_1129,Operations,Team Lead,44,11,7,10,10,2024-03-16 00:00:00,5,Sometimes,Good work-life balance
EMP01130,Employee_1130,Finance,Manager,53,1,8,10,6,2024-06-30 00:00:00,5,Often,Need better management support
EMP01131,Employee_1131,HR,Analyst,36,4,10,8,5,2024-05-11 00:00:00,7,Often,Feeling stressed recently
EMP01132,Employee_1132,Finance,Team Lead,75,12,7,7,4,2024-12-24 00:00:00,10,Often,Workload is manageable
EMP01133,Employee_1133,Finance,Developer,53,11,1,9,7,2024-10-24 00:00:00,2,No,Satisfied with current role
EMP01134,Employee_1134,HR,Intern,31,11,5,4,7,2024-12-03 00:00:00,2,Sometimes,Workload is manageable
EMP01135,Employee_1135,Operations,Manager,44,7,2,5,10,2024-04-26 00:00:00,8,No,Career growth opportunities needed
EMP01136,Employee_1136,IT,Team Lead,36,12,4,10,5,2024-12-22 00:00:00,8,No,Satisfied with current role
EMP01137,Employee_1137,IT,Executive,48,0,3,5,6,2024-09-09 00:00:00,8,No,Career growth opportunities needed
EMP01138,Employee_1138,IT,Intern,71,4,5,4,5,2024-03-27 00:00:00,4,Often,Feeling stressed recently
EMP01139,Employee_1139,Finance,Analyst,42,10,5,7,10,2024-03-09 00:00:00,10,Sometimes,Satisfied with current role
EMP01140,Employee_1140,HR,Analyst,66,9,6,4,4,2024-05-26 00:00:00,4,Often,Feeling stressed recently
EMP01141,Employee_1141,HR,Intern,57,6,10,7,3,2024-10-07 00:00:00,8,Often,Workload is manageable
EMP01142,Employee_1142,IT,Intern,63,8,5,4,10,2024-02-23 00:00:00,5,Sometimes,Good work-life balance
EMP01143,Employee_1143,Finance,Executive,44,3,1,9,6,2024-07-05 00:00:00,5,No,Feeling stressed recently
EMP01144,Employee_1144,HR,Developer,42,1,10,4,6,2024-02-23 00:00:00,6,Often,Workload is manageable
EMP01145,Employee_1145,Operations,Developer,59,7,5,6,8,2024-02-09 00:00:00,8,Sometimes,Feeling stressed recently
EMP01146,Employee_1146,Operations,Intern,39,6,5,9,7,2024-06-17 00:00:00,2,Sometimes,Career growth opportunities needed
EMP01147,Employee_1147,HR,Team Lead,52,0,5,6,4,2024-07-24 00:00:00,7,Sometimes,Workload is manageable
EMP01148,Employee_1148,IT,Manager,51,2,10,4,8,2024-08-16 00:00:00,5,Often,Good work-life balance
EMP01149,Employee_1149,Finance,Analyst,55,5,7,9,7,2024-03-19 00:00:00,2,Sometimes,Feeling stressed recently
EMP01150,Employee_1150,Operations,Executive,31,11,3,4,8,2024-12-06 00:00:00,4,No,Career growth opportunities needed
EMP01151,Employee_1151,HR,Team Lead,62,12,2,10,9,2024-04-21 00:00:00,4,No,Feeling stressed recently
EMP01152,Employee_1152,Other,Analyst,55,9,9,10,9,2024-06-18 00:00:00,2,Often,Need better management support
EMP01153,Employee_1153,HR,Developer,61,12,3,9,6,2024-02-15 00:00:00,7,No,Need better management support
EMP01154,Employee_1154,HR,Intern,40,4,2,10,7,2024-08-29 00:00:00,3,No,Feeling stressed recently
EMP01155,Employee_1155,Finance,Team Lead,73,2,7,8,7,2024-08-17 00:00:00,5,Often,Workload is manageable
EMP01156,Employee_1156,IT,Manager,38,6,1,5,10,2024-10-31 00:00:00,10,No,Satisfied with current role
EMP01157,Employee_1157,Finance,Manager,71,11,7,7,8,2024-06-23 00:00:00,9,Often,Career growth opportunities needed
EMP01158,Employee_1158,Marketing,Executive,36,12,10,4,8,2024-01-31 00:00:00,4,Often,Career growth opportunities needed
EMP01159,Employee_1159,Marketing,Executive,62,2,5,8,7,2024-06-08 00:00:00,3,Sometimes,Workload is manageable
EMP01160,Employee_1160,IT,Developer,75,10,1,10,7,2024-12-26 00:00:00,5,Often,Satisfied with current role
EMP01161,Employee_1161,IT,Executive,32,6,6,4,4,2024-02-11 00:00:00,3,Sometimes,Workload is manageable
EMP01162,Employee_1162,Marketing,Analyst,66,10,10,5,10,2024-06-02 00:00:00,6,Often,Good work-life balance
EMP01163,Employee_1163,Other,Manager,57,9,5,4,8,2024-09-18 00:00:00,5,Sometimes,Feeling stressed recently
EMP01164,Employee_1164,Finance,Team Lead,41,7,5,4,4,2024-01-19 00:00:00,2,Sometimes,Career growth opportunities needed
EMP01165,Employee_1165,Operations,Manager,46,7,9,6,8,2024-12-12 00:00:00,5,Often,Workload is manageable
EMP01166,Employee_1166,HR,Manager,38,8,10,7,4,2024-11-16 00:00:00,9,Often,Good work-life balance
EMP01167,Employee_1167,Other,Intern,35,2,3,9,5,2024-06-24 00:00:00,5,No,Need better management support
EMP01168,Employee_1168,Operations,Intern,68,5,6,9,7,2024-09-19 00:00:00,6,Often,Career growth opportunities needed
EMP01169,Employee_1169,Other,Executive,68,12,8,8,8,2024-03-13 00:00:00,4,Often,Good work-life balance
EMP01170,Employee_1170,HR,Team Lead,63,0,10,8,4,2024-01-20 00:00:00,4,Often,Career growth opportunities needed
EMP01171,Employee_1171,Finance,Manager,52,11,3,10,5,2024-05-18 00:00:00,2,No,Good work-life balance
EMP01172,Employee_1172,Marketing,Executive,68,12,9,5,10,2024-05-03 00:00:00,6,Often,Need better management support
EMP01173,Employee_1173,Operations,Analyst,72,1,9,4,4,2024-06-10 00:00:00,7,Often,Workload is manageable
EMP01174,Employee_1174,Other,Analyst,62,11,2,10,8,2024-05-06 00:00:00,4,No,Career growth opportunities needed
EMP01175,Employee_1175,Other,Analyst,56,2,8,7,8,2024-07-11 00:00:00,3,Often,Need better management support
EMP01176,Employee_1176,Other,Executive,70,11,5,6,10,2024-06-04 00:00:00,6,Often,Career growth opportunities needed
EMP01177,Employee_1177,Marketing,Team Lead,58,1,5,8,4,2024-05-31 00:00:00,7,Sometimes,Good work-life balance
EMP01178,Employee_1178,Marketing,Executive,68,0,6,7,8,2024-07-11 00:00:00,1,Often,Need better management support
EMP01179,Employee_1179,HR,Manager,72,1,9,6,3,2024-04-01 00:00:00,8,Often,Good work-life balance
EMP01180,Employee_1180,Operations,Intern,52,2,1,5,10,2024-04-16 00:00:00,8,No,Good work-life balance
EMP01181,Employee_1181,IT,Manager,73,1,1,6,10,2024-09-26 00:00:00,9,Often,Workload is manageable
EMP01182,Employee_1182,Operations,Executive,55,1,4,8,4,2024-12-11 00:00:00,9,No,Need better management support
EMP01183,Employee_1183,IT,Team Lead,71,3,8,6,7,2024-02-04 00:00:00,7,Often,Workload is manageable
EMP01184,Employee_1184,IT,Team Lead,68,0,5,7,5,2024-02-23 00:00:00,5,Often,Good work-life balance
EMP01185,Employee_1185,IT,Analyst,37,6,4,6,10,2024-09-24 00:00:00,10,No,Need better management support
EMP01186,Employee_1186,Finance,Manager,70,1,6,9,9,2024-12-25 00:00:00,6,Often,Workload is manageable
EMP01187,Employee_1187,Finance,Team Lead,38,6,7,8,6,2024-02-08 00:00:00,8,Sometimes,Good work-life balance
EMP01188,Employee_1188,HR,Manager,30,6,5,8,3,2024-08-06 00:00:00,4,Sometimes,Need better management support
EMP01189,Employee_1189,Finance,Intern,30,5,2,4,5,2024-12-15 00:00:00,3,No,Career growth opportunities needed
EMP01190,Employee_1190,Finance,Executive,60,10,5,8,6,2024-07-27 00:00:00,6,Sometimes,Workload is manageable
EMP01191,Employee_1191,Other,Executive,34,2,9,7,7,2024-01-29 00:00:00,8,Often,Feeling stressed recently
EMP01192,Employee_1192,Operations,Developer,68,2,3,5,10,2024-11-08 00:00:00,4,Often,Good work-life balance
EMP01193,Employee_1193,Other,Analyst,55,4,5,7,9,2024-09-27 00:00:00,6,Sometimes,Feeling stressed recently
EMP01194,Employee_1194,HR,Team Lead,34,7,5,10,7,2024-10-23 00:00:00,9,Sometimes,Good work-life balance
EMP01195,Employee_1195,IT,Manager,50,8,10,6,5,2024-01-01 00:00:00,1,Often,Workload is manageable
EMP01196,Employee_1196,HR,Intern,54,1,1,9,6,2024-01-12 00:00:00,1,No,Satisfied with current role
EMP01197,Employee_1197,Other,Executive,59,7,8,10,8,2024-11-05 00:00:00,4,Often,Good work-life balance
EMP01198,Employee_1198,Finance,Executive,36,0,9,4,6,2024-08-09 00:00:00,3,Often,Good work-life balance
EMP01199,Employee_1199,Other,Analyst,69,6,3,6,3,2024-10-29 00:00:00,8,Often,Good work-life balance
EMP01200,Employee_1200,Marketing,Team Lead,39,9,5,4,5,2024-04-12 00:00:00,5,Sometimes,Good work-life balance
EMP01201,Employee_1201,Marketing,Analyst,75,11,5,9,5,2024-10-22 00:00:00,3,Often,Good work-life balance
EMP01202,Employee_1202,IT,Team Lead,50,5,4,4,6,2024-07-16 00:00:00,2,No,Need better management support
EMP01203,Employee_1203,Other,Manager,73,9,9,8,8,2024-10-11 00:00:00,10,Often,Satisfied with current role
EMP01204,Employee_1204,IT,Team Lead,31,9,9,9,6,2024-12-30 00:00:00,3,Often,Workload is manageable
EMP01205,Employee_1205,HR,Analyst,58,12,8,9,9,2024-10-08 00:00:00,8,Often,Good work-life balance
EMP01206,Employee_1206,Operations,Executive,66,3,8,7,6,2024-01-15 00:00:00,8,Often,Workload is manageable
EMP01207,Employee_1207,Operations,Team Lead,65,10,2,4,10,2024-01-13 00:00:00,9,No,Satisfied with current role
EMP01208,Employee_1208,Operations,Manager,61,7,5,10,8,2024-06-02 00:00:00,4,Sometimes,Career growth opportunities needed
EMP01209,Employee_1209,Finance,Executive,37,1,4,9,10,2024-10-20 00:00:00,10,No,Need better management support
EMP01210,Employee_1210,HR,Analyst,67,2,3,8,7,2024-04-10 00:00:00,2,Often,Career growth opportunities needed
EMP01211,Employee_1211,Marketing,Developer,68,3,7,6,10,2024-04-01 00:00:00,2,Often,Workload is manageable
EMP01212,Employee_1212,HR,Developer,55,3,8,10,10,2024-11-29 00:00:00,5,Often,Good work-life balance
EMP01213,Employee_1213,HR,Developer,34,3,4,10,8,2024-08-22 00:00:00,10,No,Feeling stressed recently
EMP01214,Employee_1214,Other,Analyst,30,1,9,10,9,2024-01-10 00:00:00,5,Often,Satisfied with current role
EMP01215,Employee_1215,HR,Executive,73,12,5,4,3,2024-05-29 00:00:00,3,Often,Need better management support
EMP01216,Employee_1216,Other,Team Lead,49,11,9,5,3,2024-04-27 00:00:00,1,Often,Satisfied with current role
EMP01217,Employee_1217,Other,Manager,70,6,8,5,6,2024-01-08 00:00:00,5,Often,Feeling stressed recently
EMP01218,Employee_1218,Operations,Intern,44,0,6,5,10,2024-08-08 00:00:00,2,Sometimes,Career growth opportunities needed
EMP01219,Employee_1219,HR,Intern,71,3,4,5,3,2024-01-10 00:00:00,10,Often,Good work-life balance
EMP01220,Employee_1220,HR,Executive,35,12,2,6,3,2024-09-23 00:00:00,8,No,Career growth opportunities needed
EMP01221,Employee_1221,Operations,Team Lead,59,0,8,4,10,2024-07-03 00:00:00,3,Often,Career growth opportunities needed
EMP01222,Employee_1222,Marketing,Team Lead,70,7,10,10,8,2024-06-16 00:00:00,3,Often,Workload is manageable
EMP01223,Employee_1223,HR,Developer,34,0,5,4,6,2024-11-17 00:00:00,1,Sometimes,Feeling stressed recently
EMP01224,Employee_1224,Operations,Developer,43,2,7,5,9,2024-11-06 00:00:00,1,Sometimes,Satisfied with current role
EMP01225,Employee_1225,Marketing,Intern,59,12,3,4,6,2024-02-19 00:00:00,7,No,Need better management support
EMP01226,Employee_1226,Marketing,Executive,40,4,9,10,3,2024-02-22 00:00:00,9,Often,Workload is manageable
EMP01227,Employee_1227,Finance,Developer,32,10,5,5,6,2024-05-24 00:00:00,4,Sometimes,Feeling stressed recently
EMP01228,Employee_1228,IT,Manager,43,10,8,4,7,2024-12-10 00:00:00,2,Often,Good work-life balance
EMP01229,Employee_1229,Other,Intern,31,6,3,6,5,2024-07-20 00:00:00,2,No,Satisfied with current role
EMP01230,Employee_1230,IT,Manager,74,11,10,8,6,2024-02-26 00:00:00,10,Often,Good work-life balance
EMP01231,Employee_1231,Marketing,Team Lead,53,9,7,5,8,2024-12-03 00:00:00,9,Sometimes,Feeling stressed recently
EMP01232,Employee_1232,Marketing,Developer,58,10,2,6,8,2024-08-24 00:00:00,10,No,Need better management support
EMP01233,Employee_1233,Operations,Executive,50,7,1,4,6,2024-02-25 00:00:00,6,No,Good work-life balance
EMP01234,Employee_1234,Finance,Intern,72,3,3,7,3,2024-11-29 00:00:00,4,Often,Workload is manageable
EMP01235,Employee_1235,Other,Manager,54,4,2,4,10,2024-09-29 00:00:00,3,No,Workload is manageable
EMP01236,Employee_1236,HR,Developer,54,4,2,6,10,2024-09-08 00:00:00,9,No,Feeling stressed recently
EMP01237,Employee_1237,Operations,Team Lead,34,2,1,6,9,2024-09-23 00:00:00,10,No,Good work-life balance
EMP01238,Employee_1238,Finance,Team Lead,46,0,4,4,5,2024-09-03 00:00:00,10,No,Need better management support
EMP01239,Employee_1239,Other,Developer,72,0,8,6,6,2024-04-19 00:00:00,4,Often,Career growth opportunities needed
EMP01240,Employee_1240,Marketing,Intern,42,0,1,10,6,2024-05-17 00:00:00,9,No,Satisfied with current role
EMP01241,Employee_1241,IT,Analyst,34,9,3,6,5,2024-01-24 00:00:00,4,No,Workload is manageable
EMP01242,Employee_1242,Operations,Team Lead,54,6,2,4,7,2024-06-28 00:00:00,9,No,Career growth opportunities needed
EMP01243,Employee_1243,IT,Executive,55,11,9,10,5,2024-03-19 00:00:00,7,Often,Workload is manageable
EMP01244,Employee_1244,Other,Executive,64,3,8,5,10,2024-11-08 00:00:00,3,Often,Need better management support
EMP01245,Employee_1245,Operations,Team Lead,52,12,9,5,9,2024-04-06 00:00:00,3,Often,Feeling stressed recently
EMP01246,Employee_1246,HR,Team Lead,75,11,7,4,6,2024-09-04 00:00:00,8,Often,Workload is manageable
EMP01247,Employee_1247,IT,Manager,36,6,10,5,9,2024-06-01 00:00:00,5,Often,Satisfied with current role
EMP01248,Employee_1248,Other,Intern,67,2,5,8,3,2024-02-13 00:00:00,6,Often,Good work-life balance
EMP01249,Employee_1249,Operations,Executive,43,8,3,10,9,2024-12-12 00:00:00,8,No,Need better management support
EMP01250,Employee_1250,Marketing,Analyst,66,6,1,6,7,2024-02-09 00:00:00,5,Often,Workload is manageable
EMP01251,Employee_1251,Other,Developer,56,4,4,4,7,2024-01-05 00:00:00,5,No,Good work-life balance
EMP01252,Employee_1252,Marketing,Manager,61,11,5,10,6,2024-10-07 00:00:00,3,Sometimes,Need better management support
EMP01253,Employee_1253,Other,Executive,42,5,7,9,8,2024-09-15 00:00:00,3,Sometimes,Need better management support
EMP01254,Employee_1254,Finance,Team Lead,58,11,3,8,6,2024-07-12 00:00:00,1,No,Good work-life balance
EMP01255,Employee_1255,Operations,Analyst,64,4,8,4,7,2024-12-02 00:00:00,5,Often,Feeling stressed recently
EMP01256,Employee_1256,HR,Team Lead,61,9,9,8,3,2024-04-01 00:00:00,5,Often,Satisfied with current role
